route,train,station,latitude,longitude
IC 04-1,727,Harelbeke,50.85629094542211,3.314655510959286
IC 04-1,705,Sint-Niklaas,51.17159935285642,4.143282196338587
L B2-2,3755,Brussel-Kapellekerk,50.841176483587425,4.347842850133666
IC 29,3628,Liedekerke,50.882547620740944,4.095286581223728
L B19,4004,Brussels Airport - Zaventem,50.89642423705851,4.48395784718869
IC 31,3105,Brussel-Kapellekerk,50.841176483587425,4.347842850133666
IC 17,2526,Ernage,50.592425164448926,4.667147778258966
L B1-2,1956,Nijvel,50.6004932591792,4.335288481441468
IC 06-1,1927,Brussel-Congres,50.85178018311057,4.362219760072247
IC 02,1826,Gentbrugge-Perron C.W.,51.029577695344535,3.752448334641758
IC 20,2205,Serskamp,50.98453800875389,3.959538984169734
L B3,2255,Burst,50.90690477967195,3.920956497963406
IC 01,504,Brussel-Congres,50.85178018311057,4.362219760072247
IC 03,1504,Anderlecht,50.817918890620895,4.29153935389493
IC 17,2526,Chastre,50.60757597085545,4.65013041163728
IC 01,528,Ans,50.66119033371017,5.509696653841267
L B10-1,2055,Brussel-Congres,50.85178018311057,4.362219760072247
IC 22,3326,Mechelen,51.01761866620954,4.483579828080118
IC 17,2506,Brussel-Zuid,50.83580082886068,4.336052466325346
IC 06-1,1904,Brussel-Noord,50.85959959838314,4.361252318634824
L L1-1,5256,Herstal,50.66038889612703,5.622362799581048
IC 17,2526,Blanmont,50.6195230216506,4.636686921998361
L B2-2,3755,Brussel-Centraal,50.84531101978561,4.35675831766839
L B19,4027,Brussels Airport - Zaventem,50.89642423705851,4.48395784718869
L 08,6256,Ottignies,50.671773574303224,4.570373990520092
IC 31,3105,Brussel-Centraal,50.84531101978561,4.35675831766839
IC 11,3405,'s-Gravenbrakel,50.60484523104407,4.138162426655214
IC 23-1,2303,Denderleeuw,50.891621170603955,4.071431566061722
IC 06-1,1927,Brussel-Centraal,50.84531101978561,4.35675831766839
L G2,1876,Geraardsbergen,50.770949248522925,3.872417489184951
L B19,4004,Nossegem,50.88344233385105,4.506060556822931
L B1-1,1776,Duffel,51.091684329214274,4.492767295335319
IC 06-2,3726,Halle,50.733060256649814,4.239823954453461
L B19,4005,Eigenbrakel,50.68475914261351,4.37582344502392
IC 17,2526,Mont-Saint-Guibert,50.63829834924627,4.61270934638381
IC 17,2506,Brussel-Kapellekerk,50.841176483587425,4.347842850133666
IC 01,505,Beernem,51.127984351343564,3.329867037752411
IC 01,527,Brussel-Zuid,50.83580082886068,4.336052466325346
L 28,876,Gent-Sint-Pieters,51.03551971701421,3.710101315832923
L 28,877,Mechelen,51.01761866620954,4.483579828080118
L 13-2,5977,Aubange,49.5633161795773,5.800053519656957
L 11,6055,Lustin,50.36974157323638,4.87748847850772
IC 20,2227,Brussel-Noord,50.85959959838314,4.361252318634824
IC 02,1827,Antwerpen-Centraal,51.216862033537794,4.421083629947415
IC 20,2205,Lede,50.970970941375874,3.985076835022102
IC 08,2626,Mechelen,51.01761866620954,4.483579828080118
L B10-1,2077,Aalst,50.94312325212488,4.038683507111515
IC 31,3106,Charleroi-Centraal,50.40419960613283,4.438439317373349
IC 10,4326,Geel,51.169052549858385,4.989631494192635
L B2-2,3755,Brussel-Congres,50.85178018311057,4.362219760072247
IC 04-1,705,Belsele,51.15105293420193,4.088971325808107
IC 04-1,705,Sinaai,51.143500701126385,4.068856389093756
IC 31,3105,Brussel-Congres,50.85178018311057,4.362219760072247
IC 17,2506,Brussel-Centraal,50.84531101978561,4.35675831766839
L B1-1,1756,Brussel-Zuid,50.83580082886068,4.336052466325346
L B19,4004,Kortenberg,50.89300415046401,4.543312926825426
IC 06-2,3726,Lembeek,50.71511214097718,4.221567770089727
L B10-1,2055,Brussel-Noord,50.85959959838314,4.361252318634824
IC 31,3126,Brussel-Zuid,50.83580082886068,4.336052466325346
IC 01,504,Brussel-Noord,50.85959959838314,4.361252318634824
IC 04-1,728,Poperinge,50.85444837837162,2.736306432736006
IC 01,505,Maria-Aalter,51.10757473497731,3.386700586663826
IC 06-1,1927,Brussel-Kapellekerk,50.841176483587425,4.347842850133666
IC 23-1,2303,Liedekerke,50.882547620740944,4.095286581223728
L B3,2255,Ede,50.91099162785289,3.987780754836433
IC 08,2626,Mechelen-Nekkerspoel,51.030011706650285,4.490206757525486
IC 11,3405,Hennuyères,50.65091444999998,4.176132141679284
IC 20,2227,Brussel-Congres,50.85178018311057,4.362219760072247
IC 11,3405,Hennuyères-Garage,50.6479509231809,4.173327027471045
L B1-2,1956,Lillois,50.64367353246769,4.363394702678375
IC 22,3326,Weerde,50.977243209834526,4.471087335301695
IC 06-1,1904,Schaarbeek,50.87869266989909,4.378431524039678
IC 25,3829,Liers-Faisceau,50.69978530450907,5.558491077982493
L B1-1,1776,Sint-Katelijne-Waver,51.07092770112268,4.495807348133646
L B19,4004,Erps-Kwerps,50.89654505809275,4.584930600736926
IC 29,3629,Leuven,50.88136571115078,4.716208512981546
L L1-1,5276,Verviers-Centraal,50.587801914284064,5.854635277252846
IC 04-1,727,Waregem,50.89242835003542,3.42559831780833
IC 10,4306,Antwerpen-Centraal,51.216862033537794,4.421083629947415
L B3,2277,Schaarbeek,50.87869266989909,4.378431524039678
L B1-1,1756,Brussel-Kapellekerk,50.841176483587425,4.347842850133666
IC 25,3827,Charleroi-Centraal,50.40419960613283,4.438439317373349
IC 06-2,3726,Tubeke,50.69169220545364,4.20581147629095
IC 06-1,1905,Aat,50.627030183302196,3.776393685659921
IC 22,3326,Eppegem,50.95840721352074,4.457499467095007
IC 17,2506,Brussel-Congres,50.85178018311057,4.362219760072247
IC 31,3127,Antwerpen-Centraal,51.216862033537794,4.421083629947415
IC 06-2,3705,Brussel-Zuid,50.83580082886068,4.336052466325346
IC 04-1,705,Lokeren-Oost,51.10977280180321,3.991494840923161
L B19,4005,Waterloo,50.715533973277154,4.383453531843166
IC 29,3628,Denderleeuw,50.891621170603955,4.071431566061722
IC 03,1505,Brugge,51.19727306937378,3.216852878213191
L B1-2,1976,Brussel-Noord,50.85959959838314,4.361252318634824
L L1-1,5256,Luik-Sint-Lambertus,50.64694935205776,5.57261263700804
L B19,4004,Veltem,50.90055001720875,4.633517445095211
L B19,4027,Haren,50.888870897054744,4.420030838936388
IC 02,1806,Oostende,51.22794248315333,2.926625863197556
IC 31,3105,Brussel-Noord,50.85959959838314,4.361252318634824
IC 09,2904,Tongeren,50.78417812241077,5.473981817007522
L B2-2,3755,Brussel-Noord,50.85959959838314,4.361252318634824
IC 31,3126,Vorst-Oost,50.81020033751361,4.320981153478699
IC 01,504,Schaarbeek,50.87869266989909,4.378431524039678
L 11,6055,Godinne,50.3488506246698,4.869974117956068
IC 01,527,Anderlecht,50.817918890620895,4.29153935389493
IC 01,505,Aalter,51.09225779139449,3.447855382940146
L 13-2,5977,Halanzy,49.55597176168689,5.742228911420838
L B10-1,2077,Erembodegem,50.91929248249657,4.055478044299816
IC 08,2605,Brussels Airport - Zaventem,50.89642423705851,4.48395784718869
IC 20,2227,Brussel-Centraal,50.84531101978561,4.35675831766839
L B3,2255,Haaltert,50.907066641303196,4.021716617534101
IC 02,1826,Gent-Sint-Pieters,51.03551971701421,3.710101315832923
IC 20,2227,Brussel-Kapellekerk,50.841176483587425,4.347842850133666
L B2-2,3777,Leuven,50.88136571115078,4.716208512981546
IC 23-1,2304,Kortrijk,50.82441338246862,3.267774528680328
IC 08,2626,Sint-Katelijne-Waver,51.07092770112268,4.495807348133646
L B10-1,2055,Bockstael,50.87943983166831,4.348514000855896
L 08,6256,Mont-Saint-Guibert,50.63829834924627,4.61270934638381
L B19,4004,Herent,50.90358929255643,4.672141055672479
IC 10,4326,Olen,51.17402976913898,4.902499251852356
IC 06-2,3705,Brussel-Kapellekerk,50.841176483587425,4.347842850133666
L B19,4005,De Hoek,50.73924115834706,4.370342368877128
IC 31,3126,Ukkel-Stalle,50.80248548912509,4.323778171903269
L 11,6077,Beauraing,50.113835526135354,4.957023362536677
IC 06-2,3726,Hennuyères,50.65091444999998,4.176132141679284
IC 06-1,1904,Haren-Zuid,50.889616892134654,4.415076991166356
L 23,2877,Leuven,50.88136571115078,4.716208512981546
L B1-1,1756,Brussel-Centraal,50.84531101978561,4.35675831766839
L B1-1,1776,Mechelen-Nekkerspoel,51.030011706650285,4.490206757525486
IC 31,3106,Marchienne-au-Pont,50.41221701003429,4.394312434115766
IC 06-2,3726,Hennuyères-Garage,50.6479509231809,4.173327027471045
IC 03,1504,Brussel-Zuid,50.83580082886068,4.336052466325346
L B1-2,1976,Brussel-Congres,50.85178018311057,4.362219760072247
IC 31,3126,Ukkel-Kalevoet,50.79221449555428,4.331745965347926
IC 04-1,705,Lokeren,51.1070280724398,3.985383235145282
L G2,1876,Lierde,50.81658982280488,3.825714387767464
IC 29,3629,Herent,50.90358929255643,4.672141055672479
IC 08,2626,Duffel,51.091684329214274,4.492767295335319
IC 11,3406,Binche,50.408563854714735,4.172759557130057
IC 20,2205,Aalst,50.94312325212488,4.038683507111515
IC 02,1827,Antwerpen-Berchem,51.1988702961587,4.432979473543215
IC 11,3427,Schaarbeek,50.87869266989909,4.378431524039678
IC 11,3405,Tubeke,50.69169220545364,4.20581147629095
IC 01,505,Bellem,51.08372389725801,3.487287359353551
IC 01,504,Haren-Zuid,50.889616892134654,4.415076991166356
L 28,876,De Pinte,50.998952524822585,3.655383901672195
IC 01,504,Diegem,50.89062008445345,4.441952580833079
IC 29,3629,Veltem,50.90055001720875,4.633517445095211
IC 22,3326,Vilvoorde,50.92414359820823,4.432813750239998
IC 17,2526,Ottignies,50.671773574303224,4.570373990520092
IC 09,2928,Luik-Guillemins,50.62555824033023,5.565379651677738
L 01,4977,Luik-Guillemins,50.62555824033023,5.565379651677738
L B1-1,1756,Brussel-Congres,50.85178018311057,4.362219760072247
IC 25,3829,Liers,50.69817964040005,5.566911104405785
L B19,4027,Bordet,50.8777742574513,4.410014404476271
IC 31,3126,Linkebeek,50.77339212483393,4.339918296891916
IC 29,3604,Gent-Sint-Pieters,51.03551971701421,3.710101315832923
IC 23-1,2329,Brussels Airport - Zaventem,50.89642423705851,4.48395784718869
IC 31,3105,Schaarbeek,50.87869266989909,4.378431524039678
IC 17,2527,Dinant,50.260730671818045,4.908199789924007
L B3,2255,Welle,50.90304992098791,4.05086651791031
L B1-2,1956,Eigenbrakel,50.68475914261351,4.37582344502392
IC 25,3806,Moeskroen,50.73833321248668,3.225382514546805
IC 06-1,1927,Brussel-Zuid,50.83580082886068,4.336052466325346
IC 08,2605,Nossegem,50.88344233385105,4.506060556822931
IC 08,2626,Kontich-Lint,51.13368368793974,4.47689680687504
IC 20,2205,Erembodegem,50.91929248249657,4.055478044299816
IC 25,3805,Bergen,50.454436770348934,3.942380575452241
IC 01,505,Hansbeke,51.07270818510425,3.537446874067181
L L1-1,5276,Pepinster,50.56851509165158,5.810268537289398
L 28,877,Kapelle-op-den-Bos,51.010827123385425,4.358811372849264
IC 01,504,Zaventem,50.885632548337114,4.469909600155111
IC 06-2,3705,Brussel-Centraal,50.84531101978561,4.35675831766839
IC 22,3326,Buda,50.90808941401188,4.417587678075591
IC 03,1504,Brussel-Kapellekerk,50.841176483587425,4.347842850133666
L 08,6256,Blanmont,50.6195230216506,4.636686921998361
L B19,4027,Evere,50.8682065685372,4.401355062293686
L L1-1,5256,Luik-Carré,50.64016117047732,5.561580820714428
IC 03,1505,Oostkamp,51.15421490987769,3.257626153621203
IC 29,3628,Erembodegem,50.91929248249657,4.055478044299816
IC 31,3126,Holleken,50.767015163038835,4.354770803816823
L B19,4005,Sint-Genesius-Rode,50.74811387437947,4.361939405198446
IC 17,2506,Brussel-Noord,50.85959959838314,4.361252318634824
L B1-2,1976,Brussel-Centraal,50.84531101978561,4.35675831766839
L B10-1,2055,Jette,50.88120457651592,4.332923410788644
IC 31,3127,Antwerpen-Berchem,51.1988702961587,4.432979473543215
L B1-2,1976,Brussel-Kapellekerk,50.841176483587425,4.347842850133666
IC 09,2904,Glaaien,50.750527352637484,5.535236934399886
L B19,4027,Schaarbeek-Josaphat,50.86036295580361,4.395006896335754
IC 29,3629,Erps-Kwerps,50.89654505809275,4.584930600736926
IC 06-1,1904,Diegem,50.89062008445345,4.441952580833079
IC 31,3126,Sint-Genesius-Rode,50.74811387437947,4.361939405198446
IC 25,3827,Marchienne-au-Pont,50.41221701003429,4.394312434115766
IC 31,3106,Roux,50.44308266140329,4.394000597539677
L B2-2,3755,Schaarbeek,50.87869266989909,4.378431524039678
IC 23-1,2303,Anderlecht,50.817918890620895,4.29153935389493
IC 08,2626,Hove,51.15406191789155,4.465214254147384
IC 11,3405,Lembeek,50.71511214097718,4.221567770089727
IC 08,2605,Kortenberg,50.89300415046401,4.543312926825426
IC 02,1826,Drongen,51.047503146402754,3.653586159319735
L B3,2277,Brussel-Noord,50.85959959838314,4.361252318634824
IC 10,4306,Antwerpen-Berchem,51.1988702961587,4.432979473543215
IC 04-1,728,Ieper,50.847477690810365,2.876886293135154
L 11,6055,Yvoir,50.32085000245575,4.878760881433763
IC 01,504,Nossegem,50.88344233385105,4.506060556822931
L 28,876,Deinze-Wijksporen,50.9790461798649,3.540645659081197
IC 04-1,727,Deinze,50.9781328604359,3.535002801077202
IC 01,504,Kortenberg,50.89300415046401,4.543312926825426
IC 01,505,Landegem,51.06421597718289,3.57704576219589
IC 31,3105,Buda,50.90808941401188,4.417587678075591
L B19,4027,Meiser,50.854757009079435,4.394274208667772
IC 31,3126,De Hoek,50.73924115834706,4.370342368877128
IC 06-2,3705,Brussel-Congres,50.85178018311057,4.362219760072247
IC 17,2505,Namen,50.46920536707373,4.862754782172303
IC 31,3106,Courcelles-Motte,50.46202986102244,4.400412086453594
IC 29,3629,Kortenberg-Goederen,50.893766016593474,4.552069735832903
L B19,4005,Holleken,50.767015163038835,4.354770803816823
IC 29,3629,Kortenberg,50.89300415046401,4.543312926825426
IC 31,3127,Mortsel-Deurnesteenweg,51.18231715581698,4.447187644772542
L 01,4977,Sclessin,50.61036517564539,5.55669507871075
IC 30,4206,Turnhout,51.32327000158529,4.938189995120822
IC 11,3406,Leval,50.43066476604268,4.211414215952779
L B1-2,1956,Waterloo,50.715533973277154,4.383453531843166
IC 08,2605,Erps-Kwerps,50.89654505809275,4.584930600736926
IC 08,2626,Mortsel-Oude God,51.171808099384776,4.455388660748518
IC 02,1827,Antwerpen-Zuid,51.19721428415948,4.391779006927757
L B3,2277,Brussel-Congres,50.85178018311057,4.362219760072247
IC 08,2626,Mortsel-Deurnesteenweg,51.18231715581698,4.447187644772542
IC 06-1,1927,Vorst-Zuid,50.810073408172734,4.310347515402428
L B2-2,3777,Herent,50.90358929255643,4.672141055672479
IC 04-1,727,Deinze-Wijksporen,50.9790461798649,3.540645659081197
L C1,4555,Charleroi-Centraal,50.40419960613283,4.438439317373349
L B10-1,2055,Sint-Agatha-Berchem,50.873033681208796,4.290747342200437
IC 25,3829,Milmort,50.69342290621258,5.599557700763655
L 08,6256,Chastre,50.60757597085545,4.65013041163728
IC 23-1,2329,Zaventem,50.885632548337114,4.469909600155111
L B1-1,1756,Brussel-Noord,50.85959959838314,4.361252318634824
IC 29,3629,Nossegem,50.88344233385105,4.506060556822931
IC 17,2505,Namur-Herbatte,50.469169910735076,4.869133583242475
IC 03,1504,Brussel-Centraal,50.84531101978561,4.35675831766839
IC 03,1505,Beernem,51.127984351343564,3.329867037752411
IC 06-2,3726,'s-Gravenbrakel,50.60484523104407,4.138162426655214
L 01,4977,Tilleur,50.619325790518765,5.52959613022457
IC 04-1,705,Beervelde,51.087172443782855,3.879980395685934
L B8-4,6577,Ottignies,50.671773574303224,4.570373990520092
IC 31,3126,Waterloo,50.715533973277154,4.383453531843166
IC 29,3604,Merelbeke,51.020057593681734,3.764835020911601
IC 09,2927,Hasselt,50.93094539063631,5.326071324066093
IC 22,3326,Schaarbeek,50.87869266989909,4.378431524039678
IC 03,1504,Brussel-Congres,50.85178018311057,4.362219760072247
IC 23-1,2329,Diegem,50.89062008445345,4.441952580833079
IC 09,2928,Luik-Carré,50.64016117047732,5.561580820714428
IC 31,3127,Mortsel-Oude God,51.171808099384776,4.455388660748518
IC 25,3805,Nimy,50.47176943541776,3.95653982987247
IC 20,2227,Brussel-Zuid,50.83580082886068,4.336052466325346
IC 25,3806,Herseaux,50.71428726455946,3.24481180953509
IC 08,2605,Veltem,50.90055001720875,4.633517445095211
IC 02,1826,Landegem,51.06421597718289,3.57704576219589
IC 11,3427,Brussel-Noord,50.85959959838314,4.361252318634824
IC 06-1,1927,Ruisbroek,50.79177235834205,4.295521156543186
IC 10,4306,Mortsel,51.18289070974223,4.448811507867791
L B3,2255,Denderleeuw,50.891621170603955,4.071431566061722
IC 01,504,Erps-Kwerps,50.89654505809275,4.584930600736926
IC 01,505,Drongen,51.047503146402754,3.653586159319735
L L1-1,5276,Nessonvaux,50.57198592493546,5.741746104791544
L 28,877,Londerzeel,51.00941362761383,4.296896133799565
L 28,876,Deinze,50.9781328604359,3.535002801077202
IC 01,504,Veltem,50.90055001720875,4.633517445095211
IC 10,4326,Herentals,51.18107296652878,4.828554945607912
IC 03,1505,Maria-Aalter,51.10757473497731,3.386700586663826
IC 29,3628,Aalst,50.94312325212488,4.038683507111515
L B19,4005,Linkebeek,50.77339212483393,4.339918296891916
IC 06-2,3706,Bergen,50.454436770348934,3.942380575452241
L B10-1,2055,Groot-Bijgaarden,50.86839848514289,4.274515963982332
IC 17,2526,Profondsart,50.69384598089478,4.549496108321164
L B2-2,3755,Haren-Zuid,50.889616892134654,4.415076991166356
IC 06-1,1905,Opzullik,50.663205398063035,3.937245875917736
L 01,4977,Pont-de-Seraing,50.619916699168094,5.511349156465087
L 23,2877,Wezemaal,50.95636089869388,4.748012297469645
L B1-2,1956,De Hoek,50.73924115834706,4.370342368877128
IC 23-1,2304,Vichte,50.833503060446695,3.392847172084267
IC 08,2605,Herent,50.90358929255643,4.672141055672479
L B3,2277,Brussel-Centraal,50.84531101978561,4.35675831766839
L B2-2,3777,Veltem,50.90055001720875,4.633517445095211
IC 25,3805,Obourg-Marchandises,50.470021634500924,4.016410270720788
IC 25,3805,Obourg,50.46980723102854,4.006727859438542
IC 02,1826,Hansbeke,51.07270818510425,3.537446874067181
IC 06-1,1927,Lot,50.765128381018265,4.272571084560079
L B3,2277,Brussel-Kapellekerk,50.841176483587425,4.347842850133666
L B3,2255,Liedekerke,50.882547620740944,4.095286581223728
IC 11,3427,Brussel-Congres,50.85178018311057,4.362219760072247
IC 08,2626,Antwerpen-Berchem,51.1988702961587,4.432979473543215
IC 11,3405,Halle,50.733060256649814,4.239823954453461
IC 04-1,727,De Pinte,50.998952524822585,3.655383901672195
IC 01,504,Herent,50.90358929255643,4.672141055672479
L 11,6077,Houyet,50.19034554043201,5.005903558228376
IC 06-1,1904,Zaventem,50.885632548337114,4.469909600155111
IC 25,3827,Forchies,50.433128757386235,4.323472828215522
IC 17,2526,Rixensart,50.71351481096948,4.530823605161436
IC 31,3127,Hove,51.15406191789155,4.465214254147384
IC 23-1,2329,Haren-Zuid,50.889616892134654,4.415076991166356
IC 31,3105,Vilvoorde,50.92414359820823,4.432813750239998
IC 06-2,3705,Brussel-Noord,50.85959959838314,4.361252318634824
L B19,4027,Brussel-Schuman,50.842848617923735,4.380023585783107
IC 17,2505,Jambes,50.45397911996434,4.875468217584368
IC 31,3127,Kontich-Lint,51.13368368793974,4.47689680687504
L L1-1,5256,Luik-Guillemins,50.62555824033023,5.565379651677738
IC 31,3126,Eigenbrakel,50.68475914261351,4.37582344502392
L 01,4977,Jemeppe-sur-Meuse,50.61841627390551,5.497799707765852
L B1-1,1756,Schaarbeek,50.87869266989909,4.378431524039678
IC 17,2526,Genval,50.726467561824926,4.513841930930245
IC 17,2527,Yvoir,50.32085000245575,4.878760881433763
L G2,1876,Zottegem,50.86909906459784,3.814701035934551
L B1-1,1776,Mechelen,51.01761866620954,4.483579828080118
IC 29,3604,Melle,51.002749921068165,3.796939037051605
L 08,6256,Ernage,50.592425164448926,4.667147778258966
IC 09,2928,Luik-Sint-Lambertus,50.64694935205776,5.57261263700804
L B1-2,1976,Brussel-Zuid,50.83580082886068,4.336052466325346
IC 10,4306,Boechout,51.16382800159388,4.49404699525959
IC 06-1,1927,Buizingen,50.75154826326621,4.258657550563639
L B10-1,2077,Denderleeuw,50.891621170603955,4.071431566061722
L C1,4555,Couillet,50.39264488205441,4.46933253671293
L 13-2,5977,Virton,49.56075846267675,5.518329536948791
L L1-1,5276,Fraipont,50.56512345525054,5.723431941853723
L B8-4,6577,Profondsart,50.69384598089478,4.549496108321164
IC 31,3105,Eppegem,50.95840721352074,4.457499467095007
IC 17,2506,Brussel-Schuman,50.842848617923735,4.380023585783107
