station,delay,arrival_count,departure_count,difference_count
74,24,34,34,
1120,5,7,12,
1577,22,28,28,
24,14,113,120,
1912,-2,2,1,
951,25,5,3,
2061,-3,26,18,
324,23,3,1,
632,34,4,6,
975,27,11,15,
807,11,118,117,
435,14,30,25,
1018,26,28,26,
1260,16,369,368,
327,28,5,9,
1058,28,18,22,
900,30,40,41,
1092,32,16,23,
1057,36,2,2,
647,23,13,15,
923,12,49,62,
507,37,2,2,
157,28,4,4,
1076,23,23,23,
1082,-4,3,3,
195,25,4,6,
602,31,9,10,
1260,46,17,18,
570,26,3,3,
698,21,27,27,
139,48,18,16,
742,19,95,96,
1577,17,60,60,
786,13,18,16,
1068,34,2,4,
572,58,2,2,
93,55,4,4,
855,38,4,4,
1141,35,1,1,
997,35,9,8,
578,35,26,26,
167,12,147,152,
262,31,13,12,
1235,30,11,10,
108,13,98,94,
635,-2,92,93,
814,19,41,45,
212,24,34,34,
510,21,13,13,
1218,36,22,26,
1195,3,19,3,
974,12,66,63,
1730,31,20,20,
1018,13,145,144,
1021,-3,6,7,
1666,18,10,14,
1059,21,15,18,
956,55,2,2,
1730,10,207,230,
1148,48,3,3,
415,36,11,15,
910,50,1,1,
1262,10,15,5,
996,50,3,3,
1073,29,33,35,
148,18,52,49,
619,47,1,1,
866,15,189,194,
786,26,1,2,
147,19,7,7,
1128,41,3,1,
562,47,4,4,
158,0,2790,4972,
262,10,264,263,
235,31,11,11,
22,25,23,22,
748,42,16,16,
1218,44,10,11,
1184,17,47,47,
383,-4,1,1,
392,17,63,69,
742,42,8,11,
961,35,1,1,
462,6,704,751,
734,23,11,3,
1068,-2,11,11,
288,21,9,11,
619,43,4,4,
707,23,7,7,
790,50,1,1,
991,33,7,8,
391,17,42,46,
1912,34,7,11,
562,43,4,1,
1085,34,1,2,
1666,54,1,1,
308,55,2,2,
1242,27,12,11,
793,14,12,13,
392,22,39,44,
877,33,5,6,
1184,22,34,28,
1161,29,14,7,
325,57,7,7,
352,11,59,60,
415,44,8,10,
632,-2,23,6,
472,40,1,1,
539,48,1,1,
1048,51,13,13,
1182,14,42,41,
924,20,38,42,
739,24,8,6,
1254,37,3,1,
801,31,3,2,
797,23,92,89,
1231,31,4,2,
267,37,6,7,
147,42,2,1,
266,24,30,28,
75,5,131,205,
335,16,175,174,
976,21,8,8,
208,5,8,11,
768,48,5,3,
1724,35,16,16,
1091,3,1428,1497,
233,21,4,4,
506,14,13,13,
1136,24,20,21,
638,18,6,7,
973,12,37,26,
699,40,8,5,
643,24,44,64,
58,53,3,3,
361,18,68,69,
982,0,1999,4529,
1180,24,20,20,
410,23,10,5,
1187,48,1,1,
635,34,25,22,
1131,24,29,20,
171,30,18,17,
814,42,4,1,
1089,57,1,1,
93,56,4,4,
1057,44,4,4,
559,51,1,2,
682,23,88,89,
190,33,3,4,
1055,55,2,2,
790,59,2,2,
530,57,1,1,
648,33,51,48,
376,3,255,89,
1231,10,122,145,
515,3,1957,1957,
335,46,12,11,
634,35,8,3,
218,45,4,5,
805,20,46,46,
58,51,2,1,
166,17,42,3,
574,31,2,2,
638,43,1,1,
870,36,6,4,
949,4,9,9,
471,20,3,3,
33,23,54,54,
968,18,9,9,
991,19,69,68,
1670,24,14,1,
614,13,152,152,
1843,34,2,1,
913,37,5,5,
572,27,23,22,
842,-1,533,361,
863,50,4,3,
997,29,10,8,
877,19,46,51,
578,29,36,36,
283,17,48,48,
1150,55,1,1,
1141,29,1,6,
404,29,3,3,
1048,53,23,21,
1263,13,12,12,
106,20,15,25,
1128,25,4,5,
458,32,9,5,
283,22,24,24,
22,41,1,3,
130,22,47,55,
320,26,47,51,
700,20,50,48,
620,20,48,53,
873,28,16,14,
1073,35,26,30,
252,32,2,2,
414,59,1,1,
166,22,28,3,
1177,31,10,19,
925,27,21,21,
365,26,21,25,
551,36,26,26,
199,56,3,3,
13,26,25,1,
519,55,2,2,
361,43,4,5,
621,49,5,5,
328,38,9,9,
383,31,18,20,
486,30,12,10,
1270,28,31,30,
762,16,12,3,
672,37,8,8,
685,38,2,2,
515,32,6,6,
364,57,2,1,
269,56,1,1,
908,36,8,8,
402,49,3,1,
191,12,180,176,
1148,4,1442,1442,
427,23,21,24,
286,31,18,19,
1195,2,20,6,
791,34,11,16,
1174,40,32,32,
614,26,21,21,
190,19,30,33,
648,19,269,276,
951,41,1,1,
346,20,7,3,
1234,39,8,10,
337,23,4,7,
1043,15,8,8,
148,47,1,1,
938,52,3,2,
414,50,1,4,
351,38,2,1,
1666,47,1,5,
286,10,283,319,
494,32,25,23,
750,7,317,374,
1266,49,3,4,
840,39,6,2,
1767,46,11,10,
1102,48,3,3,
118,34,11,11,
1238,28,32,31,
1274,59,2,3,
1368,10,73,8,
1231,-4,1,1,
619,18,52,61,
365,13,209,244,
1066,51,1,1,
195,41,2,3,
562,18,52,51,
1017,32,2,1,
433,52,2,1,
209,-1,454,3,
896,17,8,9,
382,1,1134,479,
199,55,4,4,
941,8,75,101,
520,20,54,57,
400,16,71,76,
1724,29,32,32,
345,50,7,6,
1723,16,2,1,
590,38,12,11,
970,28,3,3,
1663,10,226,213,
611,40,3,2,
907,50,1,1,
406,23,24,20,
742,33,21,19,
1982,18,5,6,
800,28,7,7,
1082,31,2,2,
68,17,13,18,
1089,8,509,509,
862,20,34,32,
428,25,3,3,
160,36,4,3,
908,44,6,7,
400,46,3,4,
634,29,10,10,
1176,48,5,6,
877,42,3,3,
68,22,4,4,
16,26,17,18,
1261,14,80,88,
591,11,30,50,
991,42,4,4,
177,49,3,4,
664,24,3,3,
896,22,4,4,
217,-3,4,4,
342,12,58,72,
148,43,4,4,
736,28,4,2,
187,59,1,1,
1666,43,3,5,
764,32,6,6,
1663,31,13,15,
78,27,1,7,
728,38,7,6,
456,38,1,1,
1060,22,19,21,
1013,12,6,4,
479,56,1,1,
153,21,13,15,
798,30,3,5,
1084,30,13,13,
790,5,325,383,
1009,22,19,28,
401,21,39,47,
194,12,4,3,
1091,2,3481,3619,
961,29,3,3,
82,28,14,11,
434,29,3,2,
870,44,1,2,
907,59,1,1,
345,59,1,1,
147,33,2,1,
1081,46,1,1,
190,42,2,3,
187,50,1,1,
1207,51,1,1,
16,13,119,111,
648,42,34,31,
551,44,9,9,
814,33,15,17,
589,34,2,2,
1730,-4,4,4,
1161,35,5,1,
361,47,2,2,
812,28,16,18,
1093,10,18,17,
1139,18,1,1,
560,50,1,1,
446,37,1,1,
791,-2,69,5,
1060,17,40,39,
1145,48,2,1,
376,2,333,215,
515,2,2988,2988,
146,28,8,5,
1081,16,39,28,
958,22,35,34,
1246,24,10,11,
67,55,1,1,
313,15,15,8,
1009,17,64,62,
247,31,3,6,
866,48,3,3,
1159,10,254,264,
24,43,4,4,
506,47,1,1,
369,3,78,41,
199,22,65,60,
183,41,7,6,
236,16,103,103,
66,23,27,29,
913,44,5,5,
615,10,306,300,
600,44,1,1,
501,18,31,36,
864,8,655,659,
130,56,2,2,
790,38,3,3,
435,43,1,1,
1148,15,80,80,
8,57,3,6,
1182,47,1,1,
1189,27,3,3,
989,39,3,2,
1043,4,237,279,
520,21,45,56,
212,51,1,1,
1159,31,25,25,
1348,42,3,1,
287,26,3,6,
218,42,10,6,
862,21,38,39,
814,45,10,7,
199,17,110,110,
1139,14,14,14,
615,31,12,17,
949,15,4,5,
1009,55,1,1,
269,17,52,52,
1246,53,1,1,
504,26,89,85,
1982,14,12,12,
583,34,2,4,
67,17,19,21,
535,30,15,13,
107,23,12,13,
1167,29,26,27,
108,52,3,3,
1060,55,1,1,
521,41,29,27,
143,-4,1,1,
742,45,11,8,
102,15,40,43,
984,0,1274,3640,
720,10,49,52,
480,35,1,2,
2089,8,1152,1138,
971,39,2,3,
672,44,3,3,
209,40,1,1,
438,38,5,8,
1219,32,9,8,
715,56,9,5,
1018,52,1,1,
1419,29,9,5,
316,28,53,52,
1232,9,464,463,
232,35,25,24,
826,27,8,7,
74,51,3,4,
767,8,113,136,
153,20,13,12,
277,23,13,13,
215,48,32,28,
246,39,2,2,
217,34,104,103,
269,22,34,34,
1087,12,124,128,
958,55,1,2,
67,22,22,20,
55,48,1,1,
1261,18,38,42,
287,13,12,15,
401,20,62,60,
720,31,8,2,
672,36,4,6,
1180,51,1,1,
700,21,42,49,
519,17,51,51,
553,35,45,49,
1131,51,2,4,
223,12,61,68,
919,28,37,41,
908,37,7,7,
106,21,23,18,
654,46,3,3,
1348,19,19,18,
1150,22,16,21,
675,0,947,1650,
189,31,12,19,
782,27,10,8,
559,24,11,17,
1187,15,64,64,
791,-3,22,1,
1154,48,6,3,
10,3,1032,1026,
1150,17,22,20,
203,53,4,1,
768,15,108,97,
142,49,3,4,
471,21,4,3,
399,25,34,34,
283,55,4,4,
130,55,1,1,
654,16,81,94,
977,41,1,2,
750,33,55,42,
562,14,95,86,
120,25,7,7,
752,19,10,4,
805,21,31,30,
266,51,1,1,
516,35,5,5,
1261,54,4,3,
539,15,27,35,
731,40,1,1,
519,22,21,21,
748,45,10,6,
457,32,11,12,
835,11,130,125,
1136,51,1,1,
121,40,7,15,
2027,3,40,40,
929,5,558,129,
870,37,5,8,
405,22,4,4,
921,27,16,16,
637,24,18,19,
261,34,8,7,
906,35,11,10,
1192,52,7,7,
842,40,5,5,
479,17,7,11,
155,40,5,9,
346,21,5,1,
1973,54,2,1,
962,30,9,11,
1168,23,67,65,
910,38,1,2,
250,46,4,4,
996,38,2,1,
24,47,1,1,
506,43,2,2,
628,40,10,9,
913,36,14,14,
217,-2,9,9,
272,13,10,15,
600,36,1,1,
1113,30,2,8,
37,21,176,107,
1144,33,8,4,
1031,28,12,12,
19,34,8,10,
715,55,14,9,
1009,56,3,3,
405,17,7,7,
551,37,14,14,
9,48,6,4,
1061,23,51,51,
855,50,1,1,
479,22,5,3,
250,16,66,63,
1152,25,32,30,
1245,35,1,2,
1266,11,214,222,
635,26,26,29,
602,58,1,1,
686,33,16,21,
634,17,27,37,
319,54,3,3,
574,27,2,4,
938,-3,14,14,
535,37,9,8,
1079,23,82,84,
925,10,243,243,
1085,13,36,52,
1912,13,108,113,
231,8,203,256,
117,19,102,102,
524,23,1,1,
34,20,4,5,
951,24,6,9,
433,-3,3,3,
229,16,144,154,
1724,22,75,75,
74,25,31,33,
572,31,9,9,
1148,14,113,113,
937,12,23,23,
1242,-4,9,9,
160,30,12,10,
749,46,3,3,
215,43,45,55,
313,18,8,2,
363,36,17,20,
375,39,6,3,
1083,23,112,117,
243,32,3,6,
572,10,440,447,
1724,17,121,121,
384,42,13,15,
533,32,8,8,
383,27,21,19,
794,-1,7,7,
195,24,8,4,
592,28,17,22,
749,16,162,162,
1139,15,4,11,
68,29,5,4,
229,46,6,6,
634,22,19,23,
925,31,24,24,
192,21,14,14,
781,50,1,1,
706,23,74,77,
905,19,5,7,
1085,26,1,7,
1912,26,19,20,
102,14,48,50,
931,20,107,108,
1982,15,9,8,
1147,21,11,10,
1744,44,12,4,
818,42,1,3,
19,52,7,6,
434,22,7,3,
1084,36,5,5,
1278,21,77,78,
949,14,2,2,
635,13,171,166,
1009,29,6,6,
235,58,1,1,
1011,30,1,1,
701,23,37,30,
391,35,10,9,
286,27,27,34,
1018,-2,62,51,
977,53,1,1,
1670,41,3,2,
885,32,17,17,
1060,29,10,10,
262,58,1,1,
871,45,3,2,
22,24,29,28,
127,45,14,15,
958,29,16,14,
832,19,15,18,
333,33,2,2,
486,44,2,3,
781,59,1,1,
261,52,1,1,
1041,39,1,1,
866,43,4,4,
392,35,9,8,
347,24,12,10,
1184,35,6,6,
24,48,1,1,
591,38,2,3,
901,19,66,72,
31,40,9,12,
434,17,15,6,
127,7,839,878,
961,17,10,10,
554,55,1,3,
570,-2,8,1,
1125,40,7,4,
870,30,14,11,
493,45,3,4,
1141,22,8,8,
404,22,6,5,
997,22,45,47,
9,43,12,10,
578,22,85,87,
1152,51,3,1,
331,12,99,102,
1160,12,298,317,
962,37,7,7,
604,32,8,11,
380,40,7,12,
1068,13,147,182,
533,2,1272,1272,
1062,45,3,3,
1744,36,18,14,
910,49,1,1,
685,11,57,61,
1187,14,71,72,
1084,44,1,1,
996,49,5,3,
579,39,3,2,
1253,21,33,30,
371,26,1,2,
619,15,84,89,
866,47,4,5,
1113,37,2,3,
162,-2,2,16,
117,42,7,7,
551,30,35,35,
1141,17,33,29,
78,31,1,2,
283,29,11,11,
130,29,21,18,
255,1,1,1,
1246,41,4,3,
835,5,576,607,
674,21,45,45,
632,13,33,40,
486,36,9,5,
1043,18,12,8,
1244,9,74,79,
351,11,18,26,
539,14,35,32,
447,20,82,88,
521,53,7,8,
1067,20,10,21,
643,25,18,49,
901,42,6,7,
1136,25,19,20,
642,19,6,3,
1577,35,5,5,
523,58,4,3,
908,30,22,23,
929,11,153,41,
215,47,32,47,
266,25,41,44,
1093,27,5,5,
968,15,17,21,
916,9,1301,1338,
1068,26,16,18,
399,51,2,2,
832,42,1,3,
739,25,4,8,
612,20,7,5,
217,52,18,18,
1768,8,146,212,
328,11,155,138,
108,34,8,8,
583,52,1,1,
885,2,1950,1950,
1167,56,2,2,
142,38,5,6,
815,27,38,43,
371,13,9,18,
216,21,451,442,
1155,9,34,33,
363,44,7,5,
1018,34,9,9,
1131,25,6,8,
632,26,26,19,
541,46,4,5,
894,20,40,44,
905,42,1,2,
664,41,1,1,
1180,25,31,31,
797,46,9,9,
1102,43,4,3,
1982,4,232,233,
521,24,104,108,
1176,47,8,7,
672,30,7,7,
259,46,7,4,
402,38,8,11,
1066,25,3,3,
1021,13,306,328,
578,55,2,2,
997,55,2,2,
1148,54,1,1,
93,35,28,28,
1141,55,1,1,
1150,29,5,5,
1067,21,8,9,
447,21,66,69,
674,20,50,50,
682,16,171,178,
1189,10,45,46,
535,44,6,8,
1350,42,1,1,
807,59,1,1,
1266,38,5,6,
125,26,21,21,
1724,56,1,1,
618,7,1,1,
956,35,12,12,
1189,31,2,2,
519,29,11,11,
797,16,171,175,
1134,35,19,20,
682,46,14,14,
615,27,38,34,
1018,-3,2,2,
636,12,109,109,
1146,42,10,10,
1159,27,21,22,
335,23,100,102,
183,24,27,30,
1021,26,66,59,
1062,33,8,8,
361,48,2,1,
1187,18,33,33,
707,16,38,38,
911,47,6,3,
139,54,8,11,
705,35,8,7,
894,21,34,32,
1145,47,2,3,
1230,39,2,2,
600,30,7,6,
1265,20,25,24,
405,29,1,1,
38,23,1,1,
821,39,4,5,
913,30,21,21,
644,12,349,336,
216,20,508,525,
493,33,5,3,
164,32,1,1,
835,38,3,3,
479,29,4,5,
707,46,2,1,
1113,36,4,7,
826,31,6,6,
539,18,34,34,
125,13,84,84,
1043,14,15,14,
720,27,6,5,
612,21,2,5,
328,49,1,2,
807,50,2,2,
638,48,1,1,
433,-2,2,3,
734,16,31,4,
486,37,6,8,
58,25,31,33,
281,42,6,6,
759,32,31,29,
1145,43,4,4,
126,13,29,29,
798,37,2,2,
378,13,64,68,
1187,54,1,1,
637,41,1,1,
1084,37,1,1,
192,20,19,23,
102,18,20,22,
199,29,27,26,
962,44,6,8,
949,18,1,1,
782,31,4,7,
1724,55,2,2,
189,27,17,23,
1350,19,16,21,
1207,25,3,2,
911,43,6,4,
1224,32,35,32,
732,59,1,3,
1261,15,56,64,
528,26,2,2,
333,7,128,128,
446,30,2,3,
782,10,114,134,
1272,26,7,6,
184,31,12,13,
634,55,1,2,
1113,44,2,2,
496,24,2,5,
127,33,32,34,
1055,35,11,11,
333,45,1,1,
578,56,3,3,
871,33,7,10,
532,17,4,2,
997,56,1,1,
474,34,5,5,
1419,22,27,27,
1148,18,68,68,
281,19,46,55,
590,49,8,8,
686,7,597,669,
148,48,1,1,
434,55,1,1,
1076,16,70,62,
938,34,2,3,
921,31,16,16,
501,15,45,50,
126,26,1,1,
647,16,24,27,
895,32,13,9,
535,36,5,5,
201,33,5,6,
718,36,1,1,
433,34,1,3,
1167,22,70,66,
352,50,1,1,
1176,43,12,13,
164,2,1391,1391,
559,41,2,1,
686,45,4,3,
118,52,3,4,
1973,15,106,113,
428,51,1,1,
188,35,2,1,
810,52,13,10,
1278,20,94,93,
363,37,14,13,
1130,12,150,159,
1167,17,101,98,
308,35,4,4,
1147,20,12,13,
754,33,5,6,
213,7,1,1,
67,29,9,9,
289,19,10,8,
931,21,109,112,
269,29,17,17,
683,26,1,2,
1048,41,55,57,
432,34,1,1,
528,13,17,17,
1076,46,4,3,
1256,52,2,3,
1419,17,42,43,
732,50,2,5,
1260,23,143,138,
728,49,2,1,
791,52,5,3,
313,14,5,17,
177,38,14,15,
921,10,182,182,
1128,34,2,4,
916,58,9,8,
2011,19,15,16,
906,39,11,13,
177,30,25,30,
728,37,7,7,
686,23,47,48,
423,7,2,6,
250,42,2,5,
363,49,7,6,
1079,33,26,28,
442,30,1,1,
1152,-3,4,4,
664,13,17,18,
973,21,14,2,
1246,26,4,4,
504,53,8,9,
438,36,5,8,
233,12,61,61,
706,33,30,26,
1202,55,3,3,
325,48,16,16,
518,20,121,129,
1056,15,45,43,
976,12,31,34,
1189,28,5,5,
1843,25,3,6,
673,40,10,8,
745,20,2,2,
590,37,16,17,
1231,9,152,172,
553,39,32,32,
701,33,2,2,
952,32,7,7,
120,-3,3,3,
654,42,8,8,
768,57,2,3,
1068,41,2,1,
118,25,29,28,
1198,6,51,59,
920,24,28,29,
236,19,54,54,
1092,40,5,8,
514,22,1,4,
738,43,10,12,
557,56,1,1,
288,12,30,29,
632,41,4,1,
1273,14,31,31,
790,36,7,7,
369,6,26,8,
424,55,2,2,
530,48,1,1,
316,27,67,73,
1246,13,52,52,
826,28,5,10,
516,39,2,2,
868,42,2,2,
664,26,2,2,
1089,48,5,5,
16,24,22,31,
1011,5,25,25,
910,44,2,2,
333,23,5,5,
941,48,1,1,
1084,49,1,1,
718,11,3,3,
1256,25,13,14,
791,25,51,49,
1670,13,84,2,
614,24,35,36,
822,17,110,112,
919,27,31,35,
328,37,3,4,
738,47,5,7,
1263,24,2,2,
38,7,2,2,
551,5,1417,1418,
938,51,1,1,
480,39,1,1,
971,35,11,10,
635,41,5,4,
902,-4,4,4,
835,30,13,12,
1218,50,3,4,
1202,56,1,1,
565,17,18,19,
699,32,24,18,
1059,12,55,69,
782,28,4,8,
910,36,1,2,
2027,6,15,15,
415,50,10,8,
232,39,19,16,
929,37,10,1,
996,36,5,1,
692,22,4,6,
250,19,36,38,
974,21,16,9,
1262,9,22,2,
913,38,5,5,
565,22,20,20,
246,35,6,6,
751,20,20,22,
510,12,73,71,
600,38,1,1,
139,57,9,9,
196,2,473,473,
822,22,67,80,
184,28,19,17,
2011,42,1,1,
432,51,1,1,
10,-1,71,71,
790,44,5,5,
167,21,44,46,
428,34,2,2,
1057,59,1,1,
1005,33,5,8,
25,22,43,47,
589,25,6,3,
489,17,13,10,
1218,59,1,1,
698,12,44,44,
921,28,20,20,
1912,41,4,3,
868,19,28,32,
1266,30,19,15,
358,18,18,18,
923,21,15,11,
236,42,2,2,
13,24,54,1,
989,35,2,2,
365,24,36,31,
1031,27,12,13,
2027,-1,7,7,
336,29,62,65,
557,55,1,1,
672,38,9,7,
952,2,2367,2399,
685,37,4,3,
402,30,19,13,
25,17,42,49,
218,46,4,5,
1148,57,2,2,
654,19,80,82,
438,44,3,4,
489,22,4,4,
335,45,12,12,
415,59,5,6,
58,52,2,3,
585,15,6,12,
472,32,8,10,
136,58,4,3,
10,6,340,344,
752,16,7,11,
751,21,20,24,
567,18,12,11,
559,13,38,44,
143,9,156,203,
157,58,1,1,
974,20,9,9,
1767,19,70,76,
648,16,402,394,
421,50,5,5,
358,14,35,35,
190,16,45,49,
762,19,5,3,
486,11,300,340,
572,28,24,28,
409,21,4,4,
167,20,49,49,
1081,42,4,4,
142,30,9,12,
637,26,16,16,
728,44,3,1,
1272,41,1,2,
648,46,16,17,
672,5,1548,1538,
278,40,2,1,
190,46,3,5,
540,15,13,17,
335,33,26,26,
590,44,5,4,
399,-2,68,63,
507,50,2,2,
592,31,8,11,
685,36,4,4,
158,29,6,1,
925,28,14,14,
614,53,1,1,
1192,51,5,4,
908,38,3,3,
822,55,3,5,
551,38,16,16,
493,23,22,24,
877,16,74,67,
272,24,3,2,
559,26,10,5,
731,3,1,1,
328,36,5,4,
1270,27,28,29,
320,53,4,8,
38,33,3,3,
789,32,11,11,
263,24,30,34,
462,32,26,24,
1136,52,3,3,
739,52,1,1,
1062,23,35,32,
557,17,55,55,
365,53,1,3,
637,13,36,37,
217,25,313,310,
421,59,1,1,
378,41,4,3,
231,47,1,3,
266,52,3,3,
1768,43,2,1,
151,40,10,6,
1113,49,1,4,
557,22,44,44,
877,46,2,1,
1005,45,5,4,
227,47,5,5,
583,25,4,7,
400,42,2,3,
996,37,3,3,
10,40,4,4,
1056,4,599,592,
929,36,8,1,
61,21,2,2,
725,32,39,39,
933,19,64,60,
962,49,2,2,
1180,52,2,2,
923,20,13,16,
606,43,2,2,
870,38,4,5,
991,46,2,3,
1152,-2,35,35,
600,5,309,447,
507,59,1,1,
913,5,1558,1559,
418,28,2,2,
1238,27,39,48,
591,30,6,8,
399,34,15,15,
518,21,102,102,
317,58,1,2,
1120,1,31,67,
970,27,4,3,
1228,15,100,90,
231,43,2,2,
363,11,427,478,
1768,47,1,1,
973,20,21,6,
822,56,3,4,
267,59,1,1,
565,56,1,1,
1202,17,63,64,
1194,22,4,3,
1206,50,1,1,
701,45,4,3,
328,44,3,4,
74,52,3,2,
767,48,1,1,
745,21,2,2,
114,48,2,1,
800,27,7,7,
1234,35,16,10,
1202,22,71,63,
606,47,2,2,
1081,19,39,42,
2089,48,11,12,
364,15,128,115,
1018,51,3,3,
790,37,7,8,
871,23,18,17,
127,23,68,67,
227,43,9,6,
125,41,5,5,
78,28,4,3,
1767,42,11,12,
108,51,2,2,
1273,18,24,24,
824,40,1,7,
1090,-4,1,1,
267,50,5,5,
19,25,19,15,
1079,45,9,10,
368,48,16,16,
489,56,1,1,
728,36,6,4,
16,53,3,3,
1063,21,41,41,
726,48,11,4,
933,42,6,5,
1021,41,7,8,
424,17,47,54,
212,52,1,1,
400,19,42,46,
1152,34,10,14,
82,27,9,10,
261,25,32,29,
1260,33,35,37,
210,53,6,2,
685,44,2,2,
864,48,7,6,
424,22,24,26,
819,47,7,7,
1084,11,52,54,
812,27,27,21,
449,41,10,7,
920,53,1,1,
160,38,4,2,
287,24,5,6,
1083,45,5,5,
754,23,27,27,
1083,7,1341,1361,
1073,39,20,28,
319,57,1,2,
535,49,2,2,
706,45,10,11,
1161,0,3667,7575,
590,36,25,25,
25,56,1,1,
902,58,2,2,
621,36,18,14,
358,15,38,38,
900,59,4,4,
2089,47,8,9,
247,28,10,5,
133,12,24,24,
1168,7,664,740,
551,49,2,2,
210,41,21,9,
835,36,1,2,
449,53,5,6,
1113,38,2,2,
630,32,2,3,
1168,45,4,4,
920,41,4,5,
33,33,9,9,
707,19,22,21,
647,42,2,1,
996,30,5,5,
188,39,2,1,
540,14,11,24,
120,52,1,2,
1021,53,4,5,
910,30,4,8,
308,39,7,8,
1076,42,2,3,
217,51,23,24,
632,24,23,23,
734,19,35,5,
822,29,31,33,
128,40,2,2,
70,7,105,44,
1273,4,482,482,
74,34,14,12,
1973,57,1,1,
1061,45,3,3,
979,40,14,11,
565,29,5,7,
708,47,1,1,
1159,28,15,12,
692,29,2,6,
962,38,8,6,
615,28,30,34,
1088,38,32,10,
870,49,4,3,
16,41,9,7,
767,47,1,1,
427,33,5,4,
336,17,204,219,
125,53,1,1,
819,48,5,6,
864,47,5,5,
1136,-2,23,23,
442,44,1,1,
1261,57,4,3,
550,40,23,22,
1235,59,1,1,
900,50,10,11,
506,8,36,36,
1266,36,6,6,
1149,21,6,8,
177,44,8,7,
563,12,157,162,
25,29,12,16,
142,37,8,9,
266,-2,223,223,
546,32,1,2,
316,31,29,29,
368,47,20,21,
489,29,1,1,
726,47,10,5,
913,11,326,326,
1152,52,1,3,
1180,-2,23,23,
600,11,67,78,
336,22,126,129,
402,36,15,12,
212,34,8,7,
337,33,1,4,
908,49,1,1,
797,19,154,150,
1055,39,8,8,
720,28,4,3,
951,13,23,41,
1266,44,4,5,
132,20,39,39,
742,23,75,81,
177,36,22,19,
919,31,25,30,
289,46,1,1,
1230,35,4,2,
705,39,4,4,
138,40,17,20,
1076,19,42,46,
189,28,21,20,
542,32,20,17,
864,43,7,7,
406,33,11,8,
821,35,12,14,
74,-2,16,16,
647,19,7,11,
939,35,10,2,
1085,24,10,11,
1912,24,15,14,
195,13,59,74,
438,30,11,7,
707,42,3,4,
277,45,1,2,
402,44,4,4,
365,41,5,3,
364,14,135,150,
329,20,14,4,
324,19,5,7,
347,26,5,10,
995,-1,3804,1519,
786,25,2,2,
22,26,23,26,
289,16,18,17,
919,10,324,327,
368,43,33,31,
281,46,4,4,
19,51,6,6,
171,50,1,1,
535,38,2,1,
227,48,4,4,
259,42,18,4,
66,45,5,6,
835,44,2,2,
514,29,4,1,
797,42,9,11,
291,13,5,1,
591,37,4,4,
147,23,7,3,
951,26,6,6,
614,41,2,2,
848,41,13,16,
1350,16,28,26,
93,39,18,18,
1131,34,3,4,
1272,53,1,1,
1386,1,1,1,
2089,43,17,16,
1018,25,26,33,
1031,10,228,251,
1180,34,13,13,
212,-2,12,12,
635,24,40,39,
347,13,52,56,
366,21,42,41,
1066,-3,7,7,
8,54,5,3,
1136,34,10,10,
1031,31,6,7,
1151,12,52,15,
643,34,2,4,
171,59,1,1,
956,39,8,9,
1134,39,11,12,
455,58,5,4,
767,43,1,1,
790,30,12,12,
195,26,8,9,
814,23,22,23,
570,25,2,2,
266,34,13,11,
682,42,12,12,
231,48,1,1,
739,34,1,3,
105,20,16,25,
1146,46,8,9,
395,40,1,1,
574,28,3,2,
791,51,2,6,
982,17,18,4,
901,46,2,1,
329,21,9,3,
263,41,8,7,
788,47,2,1,
591,36,3,1,
1256,51,3,2,
1577,39,5,5,
529,2,1,1,
6,24,24,28,
126,24,5,1,
905,16,6,7,
446,49,1,1,
378,24,7,15,
810,51,6,7,
530,43,5,5,
794,3,37,37,
1180,-3,5,5,
873,10,163,158,
832,46,1,2,
1089,43,4,4,
1136,-3,1,1,
1066,34,2,2,
1056,14,38,38,
1912,53,2,1,
496,13,14,15,
901,16,68,62,
1226,50,3,1,
132,21,33,35,
1090,58,1,1,
873,31,9,11,
395,-1,967,43,
738,48,7,10,
982,22,2,1,
148,8,447,476,
832,16,31,28,
1177,28,17,19,
266,-3,3,3,
827,32,6,5,
383,28,10,15,
1202,29,17,14,
1084,38,2,2,
109,5,1,1,
592,27,22,23,
739,-3,30,31,
1238,10,314,333,
229,19,109,108,
1270,31,18,23,
358,4,404,404,
336,56,7,6,
177,37,20,22,
728,30,6,11,
142,44,4,3,
366,20,48,49,
619,57,1,1,
363,38,11,13,
105,21,21,15,
325,43,13,13,
406,7,434,508,
58,34,9,9,
579,35,4,4,
286,28,27,27,
107,33,2,3,
117,16,105,105,
704,32,2,3,
635,53,2,3,
995,40,1,2,
744,17,2,2,
1273,15,31,31,
749,19,101,101,
496,26,2,1,
1272,24,11,10,
219,31,27,25,
1238,31,19,18,
1270,10,372,381,
872,14,1,1,
841,9,331,378,
117,46,3,3,
718,5,30,30,
424,29,8,13,
364,18,102,101,
590,30,41,43,
1011,11,4,4,
541,19,48,47,
638,8,30,30,
1362,-2,3,3,
1066,-2,69,69,
325,47,15,14,
784,50,1,1,
818,46,2,2,
1082,28,6,4,
800,31,3,3,
351,30,5,3,
642,16,8,5,
391,39,3,3,
632,53,1,2,
1266,37,8,9,
158,17,31,2,
183,26,24,24,
1021,24,80,80,
142,36,15,15,
427,45,1,2,
551,11,334,334,
800,10,26,26,
818,16,19,21,
1058,-4,21,21,
337,45,1,1,
